,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
45,1.224532319392839e-05,1.2557622339925306e-05,1.2537756748138884e-05,1.2689731145693117e-05,1.2857578832782174e-05,1.2978026292509973e-05,1.3128824445936918e-05,1.2462148262348074e-05,1.2497742009381034e-05,1.312519828659494e-05,1.270799515572388e-05
46,1.2255627060778372e-05,1.2569871993718964e-05,1.2560619318977046e-05,1.2708084587327881e-05,1.2883890958671134e-05,1.300387600148907e-05,1.314509772801974e-05,1.2513103805106816e-05,1.2511134721424008e-05,1.314997038017431e-05,1.2730127655568733e-05
47,1.2294447786800191e-05,1.2606211325053125e-05,1.2592070978664702e-05,1.2728732920417247e-05,1.2908945907128789e-05,1.3015254042868024e-05,1.3159402534162987e-05,1.2582774325020924e-05,1.2519834101660582e-05,1.3172824708353582e-05,1.2758049863013013e-05
48,1.2312588951175769e-05,1.264286548697918e-05,1.261103268377618e-05,1.2748057098437771e-05,1.2965270434904919e-05,1.3038931051814353e-05,1.3171955507568417e-05,1.2622404728834525e-05,1.2524419634249618e-05,1.3188315338727515e-05,1.2782584091646825e-05
49,1.2342221118732297e-05,1.2672969493989932e-05,1.2631727326865715e-05,1.2754522929682516e-05,1.2981863097527613e-05,1.306628622081786e-05,1.3194271821217825e-05,1.2657260619592162e-05,1.253297647761292e-05,1.3219214908829353e-05,1.280533140148682e-05
50,1.2346697663307508e-05,1.2705644053221566e-05,1.2656973146030715e-05,1.2766551841353624e-05,1.3000113640138441e-05,1.30786114640209e-05,1.3206798460998201e-05,1.2676639943966078e-05,1.253928633562111e-05,1.325546188773425e-05,1.282327784363924e-05
51,1.234932434378581e-05,1.273855452502552e-05,1.267744115768779e-05,1.2778790300511626e-05,1.301520507196336e-05,1.3112967295642487e-05,1.3236143769483286e-05,1.2690855609693105e-05,1.2546070634037207e-05,1.326772062501486e-05,1.2841307333284504e-05
52,1.2377731603513799e-05,1.2762475618712259e-05,1.268996936487721e-05,1.2806986220269522e-05,1.3044577837812085e-05,1.3131704475952344e-05,1.3249377489592663e-05,1.2709668147115984e-05,1.2563481353450263e-05,1.3315208947021232e-05,1.2865118105831738e-05
53,1.2402257158987958e-05,1.2793277479607399e-05,1.2714847237963103e-05,1.2819780413012293e-05,1.3060442227836351e-05,1.3146434130875035e-05,1.3268557779848546e-05,1.2726172326066623e-05,1.2571958292811906e-05,1.3339361149023153e-05,1.2884308819603235e-05
54,1.2443187785829376e-05,1.2813136050992093e-05,1.2733255802266212e-05,1.2834653636430486e-05,1.3087829175987749e-05,1.3167046203728873e-05,1.3277201814215338e-05,1.2736635058012053e-05,1.258233526146996e-05,1.3378982484521581e-05,1.290542632734537e-05
55,1.2481559042908958e-05,1.283708338896221e-05,1.275099897211954e-05,1.2868163789990945e-05,1.3099914540379929e-05,1.3179954306902409e-05,1.3304525499958074e-05,1.2763501825761751e-05,1.258769207191036e-05,1.3413187318401265e-05,1.2928658075729544e-05
56,1.2522178809691854e-05,1.2851671364912326e-05,1.278033098879699e-05,1.2877114286574095e-05,1.3124991654357617e-05,1.3187417373585347e-05,1.3317266655083615e-05,1.2786915966937007e-05,1.259585100248361e-05,1.347149376118287e-05,1.2951523186360532e-05
57,1.2565265193507078e-05,1.2862468007683502e-05,1.2819312825426443e-05,1.2913258622636168e-05,1.3146738274648173e-05,1.3192284354153254e-05,1.33489021874217e-05,1.2810780095045526e-05,1.2618395189305801e-05,1.3508475181607572e-05,1.2978587993143521e-05
58,1.2622694506235313e-05,1.28770335620465e-05,1.2846481847771104e-05,1.2934787197397001e-05,1.3177907539327896e-05,1.3196250767704245e-05,1.3361530844985482e-05,1.2842999742612987e-05,1.2629300880394993e-05,1.3550107877065082e-05,1.300390947655406e-05
59,1.2651295805682752e-05,1.2882624629912926e-05,1.2880185506867712e-05,1.2964672975899486e-05,1.3218392978312824e-05,1.322383516957113e-05,1.3391365835687935e-05,1.2865121320697156e-05,1.2638492014352447e-05,1.3567897408222932e-05,1.302838836452073e-05
60,1.2692767349154255e-05,1.288995950633452e-05,1.2913826669002276e-05,1.298695332481348e-05,1.3278983368482762e-05,1.3237550455449272e-05,1.3412257711830105e-05,1.2880571817897737e-05,1.2654634963742306e-05,1.3616384381047633e-05,1.3056388954775435e-05
61,1.2725321549000802e-05,1.2893949376124729e-05,1.2919544861699136e-05,1.3015237229884645e-05,1.3303459774858346e-05,1.3256240915701473e-05,1.341814452653049e-05,1.2908446655121349e-05,1.2676130211042834e-05,1.364808241502924e-05,1.3076455751499302e-05
62,1.2769441971719137e-05,1.2905137452097592e-05,1.2937534532596947e-05,1.3038896180193448e-05,1.3357033249924875e-05,1.3268239667218852e-05,1.3438366412192413e-05,1.292983903116611e-05,1.2713814727066192e-05,1.3679072082432915e-05,1.3103737530660848e-05
63,1.2834600430221574e-05,1.2919290156307822e-05,1.2959484426431337e-05,1.3074349144226072e-05,1.3402845207298235e-05,1.3292780030989328e-05,1.3458729545545352e-05,1.293949779019702e-05,1.2737819679898858e-05,1.3713751739115436e-05,1.3133314815023105e-05
64,1.2860298128856484e-05,1.2924955685507086e-05,1.3002458902041357e-05,1.3115463748302537e-05,1.3445567220339179e-05,1.3316581948173962e-05,1.3472237016778992e-05,1.2956887708252546e-05,1.2762605719793312e-05,1.3728463073691727e-05,1.3158551915173721e-05
65,1.2906268484947716e-05,1.293246700806708e-05,1.302882875502186e-05,1.3135832728923135e-05,1.348518479431048e-05,1.3332320215611999e-05,1.3478313718793179e-05,1.2973369285699204e-05,1.2783931971818042e-05,1.3780506414193796e-05,1.3183702337738649e-05
