,Run # 0 BSF,Avg BSF
5775,4.778631170908737e-05,4.778631170908737e-05
5776,4.778631170908737e-05,4.778631170908737e-05
5777,4.778631170908737e-05,4.778631170908737e-05
5778,4.778631170908737e-05,4.778631170908737e-05
5779,4.778631170908737e-05,4.778631170908737e-05
5780,4.778631170908737e-05,4.778631170908737e-05
5781,4.778631170908737e-05,4.778631170908737e-05
5782,4.778631170908737e-05,4.778631170908737e-05
5783,4.778631170908737e-05,4.778631170908737e-05
5784,4.778631170908737e-05,4.778631170908737e-05
5785,4.778631170908737e-05,4.778631170908737e-05
5786,4.778631170908737e-05,4.778631170908737e-05
5787,4.778631170908737e-05,4.778631170908737e-05
5788,4.778631170908737e-05,4.778631170908737e-05
5789,4.778631170908737e-05,4.778631170908737e-05
5790,4.778631170908737e-05,4.778631170908737e-05
5791,4.778631170908737e-05,4.778631170908737e-05
5792,4.778631170908737e-05,4.778631170908737e-05
5793,4.778631170908737e-05,4.778631170908737e-05
5794,4.778631170908737e-05,4.778631170908737e-05
5795,4.778631170908737e-05,4.778631170908737e-05
5796,4.778631170908737e-05,4.778631170908737e-05
5797,4.778631170908737e-05,4.778631170908737e-05
5798,4.778631170908737e-05,4.778631170908737e-05
5799,4.778631170908737e-05,4.778631170908737e-05
5800,4.778631170908737e-05,4.778631170908737e-05
5801,4.778631170908737e-05,4.778631170908737e-05
5802,4.778631170908737e-05,4.778631170908737e-05
5803,4.778631170908737e-05,4.778631170908737e-05
5804,4.778631170908737e-05,4.778631170908737e-05
5805,4.778631170908737e-05,4.778631170908737e-05
5806,4.778631170908737e-05,4.778631170908737e-05
5807,4.778631170908737e-05,4.778631170908737e-05
5808,4.778631170908737e-05,4.778631170908737e-05
5809,4.778631170908737e-05,4.778631170908737e-05
5810,4.778631170908737e-05,4.778631170908737e-05
5811,4.778631170908737e-05,4.778631170908737e-05
5812,4.778631170908737e-05,4.778631170908737e-05
5813,4.778631170908737e-05,4.778631170908737e-05
5814,4.778631170908737e-05,4.778631170908737e-05
5815,4.778631170908737e-05,4.778631170908737e-05
5816,4.778631170908737e-05,4.778631170908737e-05
5817,4.778631170908737e-05,4.778631170908737e-05
5818,4.778631170908737e-05,4.778631170908737e-05
5819,4.778631170908737e-05,4.778631170908737e-05
5820,4.778631170908737e-05,4.778631170908737e-05
5821,4.778631170908737e-05,4.778631170908737e-05
5822,4.778631170908737e-05,4.778631170908737e-05
5823,4.778631170908737e-05,4.778631170908737e-05
5824,4.778631170908737e-05,4.778631170908737e-05
5825,4.778631170908737e-05,4.778631170908737e-05
5826,4.778631170908737e-05,4.778631170908737e-05
5827,4.794442572734934e-05,4.794442572734934e-05
5828,4.794442572734934e-05,4.794442572734934e-05
5829,4.794442572734934e-05,4.794442572734934e-05
5830,4.794442572734934e-05,4.794442572734934e-05
5831,4.794442572734934e-05,4.794442572734934e-05
5832,4.794442572734934e-05,4.794442572734934e-05
5833,4.794442572734934e-05,4.794442572734934e-05
5834,4.794442572734934e-05,4.794442572734934e-05
5835,4.794442572734934e-05,4.794442572734934e-05
5836,4.794442572734934e-05,4.794442572734934e-05
5837,4.794442572734934e-05,4.794442572734934e-05
5838,4.794442572734934e-05,4.794442572734934e-05
5839,4.794442572734934e-05,4.794442572734934e-05
5840,4.794442572734934e-05,4.794442572734934e-05
5841,4.794442572734934e-05,4.794442572734934e-05
5842,4.794442572734934e-05,4.794442572734934e-05
5843,4.794442572734934e-05,4.794442572734934e-05
5844,4.794442572734934e-05,4.794442572734934e-05
5845,4.794442572734934e-05,4.794442572734934e-05
5846,4.794442572734934e-05,4.794442572734934e-05
5847,4.794442572734934e-05,4.794442572734934e-05
5848,4.794442572734934e-05,4.794442572734934e-05
5849,4.794442572734934e-05,4.794442572734934e-05
5850,4.794442572734934e-05,4.794442572734934e-05
5851,4.794442572734934e-05,4.794442572734934e-05
5852,4.794442572734934e-05,4.794442572734934e-05
5853,4.794442572734934e-05,4.794442572734934e-05
5854,4.794442572734934e-05,4.794442572734934e-05
5855,4.794442572734934e-05,4.794442572734934e-05
5856,4.794442572734934e-05,4.794442572734934e-05
5857,4.794442572734934e-05,4.794442572734934e-05
5858,4.794442572734934e-05,4.794442572734934e-05
5859,4.794442572734934e-05,4.794442572734934e-05
5860,4.794442572734934e-05,4.794442572734934e-05
5861,4.794442572734934e-05,4.794442572734934e-05
5862,4.794442572734934e-05,4.794442572734934e-05
5863,4.794442572734934e-05,4.794442572734934e-05
5864,4.794442572734934e-05,4.794442572734934e-05
5865,4.794442572734934e-05,4.794442572734934e-05
5866,4.794442572734934e-05,4.794442572734934e-05
5867,4.794442572734934e-05,4.794442572734934e-05
5868,4.794442572734934e-05,4.794442572734934e-05
5869,4.794442572734934e-05,4.794442572734934e-05
5870,4.794442572734934e-05,4.794442572734934e-05
5871,4.794442572734934e-05,4.794442572734934e-05
5872,4.794442572734934e-05,4.794442572734934e-05
5873,4.794442572734934e-05,4.794442572734934e-05
5874,4.794442572734934e-05,4.794442572734934e-05
5875,4.795544914098754e-05,4.795544914098754e-05
5876,4.795544914098754e-05,4.795544914098754e-05
5877,4.795544914098754e-05,4.795544914098754e-05
5878,4.795544914098754e-05,4.795544914098754e-05
5879,4.795544914098754e-05,4.795544914098754e-05
5880,4.795544914098754e-05,4.795544914098754e-05
5881,4.795544914098754e-05,4.795544914098754e-05
5882,4.795544914098754e-05,4.795544914098754e-05
5883,4.795544914098754e-05,4.795544914098754e-05
5884,4.795544914098754e-05,4.795544914098754e-05
5885,4.795544914098754e-05,4.795544914098754e-05
5886,4.795544914098754e-05,4.795544914098754e-05
5887,4.795544914098754e-05,4.795544914098754e-05
5888,4.795544914098754e-05,4.795544914098754e-05
5889,4.795544914098754e-05,4.795544914098754e-05
5890,4.795544914098754e-05,4.795544914098754e-05
5891,4.795544914098754e-05,4.795544914098754e-05
5892,4.795544914098754e-05,4.795544914098754e-05
5893,4.795544914098754e-05,4.795544914098754e-05
5894,4.795544914098754e-05,4.795544914098754e-05
5895,4.795544914098754e-05,4.795544914098754e-05
5896,4.795544914098754e-05,4.795544914098754e-05
5897,4.795544914098754e-05,4.795544914098754e-05
5898,4.795544914098754e-05,4.795544914098754e-05
5899,4.795544914098754e-05,4.795544914098754e-05
5900,4.795544914098754e-05,4.795544914098754e-05
5901,4.795544914098754e-05,4.795544914098754e-05
5902,4.795544914098754e-05,4.795544914098754e-05
5903,4.795544914098754e-05,4.795544914098754e-05
5904,4.795544914098754e-05,4.795544914098754e-05
5905,4.795544914098754e-05,4.795544914098754e-05
5906,4.795544914098754e-05,4.795544914098754e-05
5907,4.795544914098754e-05,4.795544914098754e-05
5908,4.795544914098754e-05,4.795544914098754e-05
5909,4.795544914098754e-05,4.795544914098754e-05
5910,4.795544914098754e-05,4.795544914098754e-05
5911,4.795544914098754e-05,4.795544914098754e-05
5912,4.795544914098754e-05,4.795544914098754e-05
5913,4.795544914098754e-05,4.795544914098754e-05
5914,4.795544914098754e-05,4.795544914098754e-05
5915,4.795544914098754e-05,4.795544914098754e-05
5916,4.795544914098754e-05,4.795544914098754e-05
5917,4.795544914098754e-05,4.795544914098754e-05
5918,4.795544914098754e-05,4.795544914098754e-05
5919,4.795544914098754e-05,4.795544914098754e-05
5920,4.795544914098754e-05,4.795544914098754e-05
5921,4.795544914098754e-05,4.795544914098754e-05
5922,4.795544914098754e-05,4.795544914098754e-05
5923,4.795544914098754e-05,4.795544914098754e-05
5924,4.795544914098754e-05,4.795544914098754e-05
5925,4.795544914098754e-05,4.795544914098754e-05
5926,4.795544914098754e-05,4.795544914098754e-05
5927,4.795544914098754e-05,4.795544914098754e-05
5928,4.795544914098754e-05,4.795544914098754e-05
5929,4.795544914098754e-05,4.795544914098754e-05
5930,4.795544914098754e-05,4.795544914098754e-05
5931,4.795544914098754e-05,4.795544914098754e-05
5932,4.795544914098754e-05,4.795544914098754e-05
5933,4.795544914098754e-05,4.795544914098754e-05
5934,4.795544914098754e-05,4.795544914098754e-05
5935,4.795544914098754e-05,4.795544914098754e-05
5936,4.795544914098754e-05,4.795544914098754e-05
5937,4.795544914098754e-05,4.795544914098754e-05
5938,4.795544914098754e-05,4.795544914098754e-05
5939,4.795544914098754e-05,4.795544914098754e-05
5940,4.795544914098754e-05,4.795544914098754e-05
5941,4.795544914098754e-05,4.795544914098754e-05
5942,4.795544914098754e-05,4.795544914098754e-05
5943,4.795544914098754e-05,4.795544914098754e-05
5944,4.795544914098754e-05,4.795544914098754e-05
5945,4.795544914098754e-05,4.795544914098754e-05
5946,4.7971232823778085e-05,4.7971232823778085e-05
5947,4.7971232823778085e-05,4.7971232823778085e-05
5948,4.7971232823778085e-05,4.7971232823778085e-05
5949,4.7971232823778085e-05,4.7971232823778085e-05
5950,4.7971232823778085e-05,4.7971232823778085e-05
5951,4.7971232823778085e-05,4.7971232823778085e-05
5952,4.7971232823778085e-05,4.7971232823778085e-05
5953,4.7971232823778085e-05,4.7971232823778085e-05
5954,4.7971232823778085e-05,4.7971232823778085e-05
5955,4.7971232823778085e-05,4.7971232823778085e-05
5956,4.7971232823778085e-05,4.7971232823778085e-05
5957,4.7971232823778085e-05,4.7971232823778085e-05
5958,4.7971232823778085e-05,4.7971232823778085e-05
5959,4.7971232823778085e-05,4.7971232823778085e-05
5960,4.7971232823778085e-05,4.7971232823778085e-05
5961,4.7971232823778085e-05,4.7971232823778085e-05
5962,4.7971232823778085e-05,4.7971232823778085e-05
5963,4.7971232823778085e-05,4.7971232823778085e-05
5964,4.7971232823778085e-05,4.7971232823778085e-05
5965,4.7971232823778085e-05,4.7971232823778085e-05
5966,4.7971232823778085e-05,4.7971232823778085e-05
5967,4.7971232823778085e-05,4.7971232823778085e-05
5968,4.7971232823778085e-05,4.7971232823778085e-05
5969,4.7971232823778085e-05,4.7971232823778085e-05
5970,4.7971232823778085e-05,4.7971232823778085e-05
5971,4.7971232823778085e-05,4.7971232823778085e-05
5972,4.7971232823778085e-05,4.7971232823778085e-05
5973,4.7971232823778085e-05,4.7971232823778085e-05
5974,4.7971232823778085e-05,4.7971232823778085e-05
5975,4.7971232823778085e-05,4.7971232823778085e-05
5976,4.7971232823778085e-05,4.7971232823778085e-05
5977,4.7971232823778085e-05,4.7971232823778085e-05
5978,4.7971232823778085e-05,4.7971232823778085e-05
5979,4.7971232823778085e-05,4.7971232823778085e-05
5980,4.7971232823778085e-05,4.7971232823778085e-05
5981,4.7971232823778085e-05,4.7971232823778085e-05
5982,4.7971232823778085e-05,4.7971232823778085e-05
5983,4.7971232823778085e-05,4.7971232823778085e-05
5984,4.7971232823778085e-05,4.7971232823778085e-05
5985,4.7971232823778085e-05,4.7971232823778085e-05
5986,4.7971232823778085e-05,4.7971232823778085e-05
5987,4.7971232823778085e-05,4.7971232823778085e-05
5988,4.7971232823778085e-05,4.7971232823778085e-05
5989,4.7971232823778085e-05,4.7971232823778085e-05
5990,4.7971232823778085e-05,4.7971232823778085e-05
5991,4.7971232823778085e-05,4.7971232823778085e-05
5992,4.7971232823778085e-05,4.7971232823778085e-05
5993,4.7971232823778085e-05,4.7971232823778085e-05
5994,4.7971232823778085e-05,4.7971232823778085e-05
5995,4.7971232823778085e-05,4.7971232823778085e-05
5996,4.7971232823778085e-05,4.7971232823778085e-05
5997,4.7971232823778085e-05,4.7971232823778085e-05
5998,4.7971232823778085e-05,4.7971232823778085e-05
5999,4.7971232823778085e-05,4.7971232823778085e-05
6000,4.7971232823778085e-05,4.7971232823778085e-05
6001,4.7971232823778085e-05,4.7971232823778085e-05
6002,4.7971232823778085e-05,4.7971232823778085e-05
6003,4.7971232823778085e-05,4.7971232823778085e-05
6004,4.7971232823778085e-05,4.7971232823778085e-05
6005,4.7971232823778085e-05,4.7971232823778085e-05
6006,4.7971232823778085e-05,4.7971232823778085e-05
6007,4.7971232823778085e-05,4.7971232823778085e-05
6008,4.7971232823778085e-05,4.7971232823778085e-05
6009,4.7971232823778085e-05,4.7971232823778085e-05
6010,4.7971232823778085e-05,4.7971232823778085e-05
6011,4.7971232823778085e-05,4.7971232823778085e-05
6012,4.7971232823778085e-05,4.7971232823778085e-05
6013,4.7971232823778085e-05,4.7971232823778085e-05
6014,4.7971232823778085e-05,4.7971232823778085e-05
6015,4.7971232823778085e-05,4.7971232823778085e-05
6016,4.7971232823778085e-05,4.7971232823778085e-05
6017,4.7971232823778085e-05,4.7971232823778085e-05
6018,4.7971232823778085e-05,4.7971232823778085e-05
6019,4.7971232823778085e-05,4.7971232823778085e-05
6020,4.7971232823778085e-05,4.7971232823778085e-05
6021,4.7971232823778085e-05,4.7971232823778085e-05
6022,4.7971232823778085e-05,4.7971232823778085e-05
6023,4.7971232823778085e-05,4.7971232823778085e-05
6024,4.7971232823778085e-05,4.7971232823778085e-05
6025,4.7971232823778085e-05,4.7971232823778085e-05
6026,4.7971232823778085e-05,4.7971232823778085e-05
6027,4.7971232823778085e-05,4.7971232823778085e-05
6028,4.7971232823778085e-05,4.7971232823778085e-05
6029,4.7971232823778085e-05,4.7971232823778085e-05
6030,4.7971232823778085e-05,4.7971232823778085e-05
6031,4.7971232823778085e-05,4.7971232823778085e-05
6032,4.7971232823778085e-05,4.7971232823778085e-05
6033,4.7971232823778085e-05,4.7971232823778085e-05
6034,4.7971232823778085e-05,4.7971232823778085e-05
6035,4.7971232823778085e-05,4.7971232823778085e-05
6036,4.7971232823778085e-05,4.7971232823778085e-05
6037,4.7971232823778085e-05,4.7971232823778085e-05
6038,4.7971232823778085e-05,4.7971232823778085e-05
6039,4.7971232823778085e-05,4.7971232823778085e-05
6040,4.7971232823778085e-05,4.7971232823778085e-05
6041,4.7971232823778085e-05,4.7971232823778085e-05
6042,4.7971232823778085e-05,4.7971232823778085e-05
6043,4.7971232823778085e-05,4.7971232823778085e-05
6044,4.7971232823778085e-05,4.7971232823778085e-05
6045,4.7971232823778085e-05,4.7971232823778085e-05
6046,4.7971232823778085e-05,4.7971232823778085e-05
6047,4.7971232823778085e-05,4.7971232823778085e-05
6048,4.7971232823778085e-05,4.7971232823778085e-05
6049,4.7971232823778085e-05,4.7971232823778085e-05
6050,4.7971232823778085e-05,4.7971232823778085e-05
6051,4.7971232823778085e-05,4.7971232823778085e-05
6052,4.7971232823778085e-05,4.7971232823778085e-05
6053,4.7971232823778085e-05,4.7971232823778085e-05
6054,4.7971232823778085e-05,4.7971232823778085e-05
6055,4.7971232823778085e-05,4.7971232823778085e-05
6056,4.7971232823778085e-05,4.7971232823778085e-05
6057,4.7971232823778085e-05,4.7971232823778085e-05
6058,4.7971232823778085e-05,4.7971232823778085e-05
6059,4.7971232823778085e-05,4.7971232823778085e-05
6060,4.7971232823778085e-05,4.7971232823778085e-05
6061,4.7971232823778085e-05,4.7971232823778085e-05
6062,4.7971232823778085e-05,4.7971232823778085e-05
6063,4.7971232823778085e-05,4.7971232823778085e-05
6064,4.7971232823778085e-05,4.7971232823778085e-05
6065,4.7971232823778085e-05,4.7971232823778085e-05
6066,4.7971232823778085e-05,4.7971232823778085e-05
6067,4.7971232823778085e-05,4.7971232823778085e-05
6068,4.7971232823778085e-05,4.7971232823778085e-05
6069,4.7971232823778085e-05,4.7971232823778085e-05
6070,4.7971232823778085e-05,4.7971232823778085e-05
6071,4.7971232823778085e-05,4.7971232823778085e-05
6072,4.7971232823778085e-05,4.7971232823778085e-05
6073,4.7971232823778085e-05,4.7971232823778085e-05
6074,4.7971232823778085e-05,4.7971232823778085e-05
6075,4.7971232823778085e-05,4.7971232823778085e-05
6076,4.7971232823778085e-05,4.7971232823778085e-05
6077,4.7971232823778085e-05,4.7971232823778085e-05
6078,4.7971232823778085e-05,4.7971232823778085e-05
6079,4.7971232823778085e-05,4.7971232823778085e-05
6080,4.803209374200734e-05,4.803209374200734e-05
6081,4.803209374200734e-05,4.803209374200734e-05
6082,4.803209374200734e-05,4.803209374200734e-05
6083,4.803209374200734e-05,4.803209374200734e-05
6084,4.803209374200734e-05,4.803209374200734e-05
6085,4.803209374200734e-05,4.803209374200734e-05
6086,4.803209374200734e-05,4.803209374200734e-05
6087,4.803209374200734e-05,4.803209374200734e-05
6088,4.803209374200734e-05,4.803209374200734e-05
6089,4.803209374200734e-05,4.803209374200734e-05
6090,4.803209374200734e-05,4.803209374200734e-05
6091,4.803209374200734e-05,4.803209374200734e-05
6092,4.803209374200734e-05,4.803209374200734e-05
6093,4.803209374200734e-05,4.803209374200734e-05
6094,4.803209374200734e-05,4.803209374200734e-05
6095,4.803209374200734e-05,4.803209374200734e-05
6096,4.803209374200734e-05,4.803209374200734e-05
6097,4.803209374200734e-05,4.803209374200734e-05
6098,4.803209374200734e-05,4.803209374200734e-05
6099,4.803209374200734e-05,4.803209374200734e-05
6100,4.803209374200734e-05,4.803209374200734e-05
6101,4.803209374200734e-05,4.803209374200734e-05
6102,4.803209374200734e-05,4.803209374200734e-05
6103,4.803209374200734e-05,4.803209374200734e-05
6104,4.803209374200734e-05,4.803209374200734e-05
6105,4.803209374200734e-05,4.803209374200734e-05
6106,4.803209374200734e-05,4.803209374200734e-05
6107,4.803209374200734e-05,4.803209374200734e-05
6108,4.803209374200734e-05,4.803209374200734e-05
6109,4.803209374200734e-05,4.803209374200734e-05
6110,4.803209374200734e-05,4.803209374200734e-05
6111,4.803209374200734e-05,4.803209374200734e-05
6112,4.803209374200734e-05,4.803209374200734e-05
6113,4.803209374200734e-05,4.803209374200734e-05
6114,4.803209374200734e-05,4.803209374200734e-05
6115,4.803209374200734e-05,4.803209374200734e-05
6116,4.803209374200734e-05,4.803209374200734e-05
6117,4.803209374200734e-05,4.803209374200734e-05
6118,4.803209374200734e-05,4.803209374200734e-05
6119,4.803209374200734e-05,4.803209374200734e-05
6120,4.803209374200734e-05,4.803209374200734e-05
6121,4.803209374200734e-05,4.803209374200734e-05
6122,4.803209374200734e-05,4.803209374200734e-05
6123,4.803209374200734e-05,4.803209374200734e-05
6124,4.803209374200734e-05,4.803209374200734e-05
6125,4.803209374200734e-05,4.803209374200734e-05
6126,4.803209374200734e-05,4.803209374200734e-05
6127,4.803209374200734e-05,4.803209374200734e-05
6128,4.803209374200734e-05,4.803209374200734e-05
6129,4.803209374200734e-05,4.803209374200734e-05
6130,4.803209374200734e-05,4.803209374200734e-05
6131,4.803209374200734e-05,4.803209374200734e-05
6132,4.803209374200734e-05,4.803209374200734e-05
6133,4.803209374200734e-05,4.803209374200734e-05
6134,4.803209374200734e-05,4.803209374200734e-05
6135,4.803209374200734e-05,4.803209374200734e-05
6136,4.803209374200734e-05,4.803209374200734e-05
6137,4.803209374200734e-05,4.803209374200734e-05
6138,4.803209374200734e-05,4.803209374200734e-05
6139,4.803209374200734e-05,4.803209374200734e-05
6140,4.808165722403545e-05,4.808165722403545e-05
6141,4.808165722403545e-05,4.808165722403545e-05
6142,4.808165722403545e-05,4.808165722403545e-05
6143,4.808165722403545e-05,4.808165722403545e-05
6144,4.808165722403545e-05,4.808165722403545e-05
6145,4.808165722403545e-05,4.808165722403545e-05
6146,4.808165722403545e-05,4.808165722403545e-05
6147,4.808165722403545e-05,4.808165722403545e-05
6148,4.808165722403545e-05,4.808165722403545e-05
6149,4.808165722403545e-05,4.808165722403545e-05
6150,4.808165722403545e-05,4.808165722403545e-05
6151,4.808165722403545e-05,4.808165722403545e-05
6152,4.808165722403545e-05,4.808165722403545e-05
6153,4.808165722403545e-05,4.808165722403545e-05
6154,4.808165722403545e-05,4.808165722403545e-05
6155,4.808165722403545e-05,4.808165722403545e-05
6156,4.808165722403545e-05,4.808165722403545e-05
6157,4.808165722403545e-05,4.808165722403545e-05
6158,4.808165722403545e-05,4.808165722403545e-05
6159,4.808165722403545e-05,4.808165722403545e-05
6160,4.825371242432016e-05,4.825371242432016e-05
6161,4.825371242432016e-05,4.825371242432016e-05
6162,4.825371242432016e-05,4.825371242432016e-05
6163,4.8299526161079265e-05,4.8299526161079265e-05
6164,4.8299526161079265e-05,4.8299526161079265e-05
6165,4.8299526161079265e-05,4.8299526161079265e-05
6166,4.8299526161079265e-05,4.8299526161079265e-05
6167,4.8299526161079265e-05,4.8299526161079265e-05
6168,4.8299526161079265e-05,4.8299526161079265e-05
6169,4.8299526161079265e-05,4.8299526161079265e-05
6170,4.8299526161079265e-05,4.8299526161079265e-05
6171,4.8299526161079265e-05,4.8299526161079265e-05
6172,4.8299526161079265e-05,4.8299526161079265e-05
6173,4.8299526161079265e-05,4.8299526161079265e-05
6174,4.8299526161079265e-05,4.8299526161079265e-05
6175,4.8299526161079265e-05,4.8299526161079265e-05
6176,4.8299526161079265e-05,4.8299526161079265e-05
6177,4.8299526161079265e-05,4.8299526161079265e-05
6178,4.8299526161079265e-05,4.8299526161079265e-05
6179,4.8299526161079265e-05,4.8299526161079265e-05
6180,4.8299526161079265e-05,4.8299526161079265e-05
6181,4.8299526161079265e-05,4.8299526161079265e-05
6182,4.8299526161079265e-05,4.8299526161079265e-05
6183,4.8299526161079265e-05,4.8299526161079265e-05
6184,4.8299526161079265e-05,4.8299526161079265e-05
6185,4.8299526161079265e-05,4.8299526161079265e-05
6186,4.8299526161079265e-05,4.8299526161079265e-05
6187,4.8299526161079265e-05,4.8299526161079265e-05
6188,4.8299526161079265e-05,4.8299526161079265e-05
6189,4.8299526161079265e-05,4.8299526161079265e-05
6190,4.8299526161079265e-05,4.8299526161079265e-05
6191,4.8299526161079265e-05,4.8299526161079265e-05
6192,4.8299526161079265e-05,4.8299526161079265e-05
6193,4.8299526161079265e-05,4.8299526161079265e-05
6194,4.8299526161079265e-05,4.8299526161079265e-05
6195,4.8299526161079265e-05,4.8299526161079265e-05
6196,4.8299526161079265e-05,4.8299526161079265e-05
6197,4.8299526161079265e-05,4.8299526161079265e-05
6198,4.8299526161079265e-05,4.8299526161079265e-05
6199,4.8299526161079265e-05,4.8299526161079265e-05
6200,4.8299526161079265e-05,4.8299526161079265e-05
6201,4.8299526161079265e-05,4.8299526161079265e-05
6202,4.8299526161079265e-05,4.8299526161079265e-05
6203,4.8299526161079265e-05,4.8299526161079265e-05
6204,4.8299526161079265e-05,4.8299526161079265e-05
6205,4.8299526161079265e-05,4.8299526161079265e-05
6206,4.8299526161079265e-05,4.8299526161079265e-05
6207,4.8299526161079265e-05,4.8299526161079265e-05
6208,4.8299526161079265e-05,4.8299526161079265e-05
6209,4.8299526161079265e-05,4.8299526161079265e-05
6210,4.8299526161079265e-05,4.8299526161079265e-05
6211,4.8299526161079265e-05,4.8299526161079265e-05
6212,4.8299526161079265e-05,4.8299526161079265e-05
6213,4.8299526161079265e-05,4.8299526161079265e-05
6214,4.8299526161079265e-05,4.8299526161079265e-05
6215,4.8299526161079265e-05,4.8299526161079265e-05
6216,4.8299526161079265e-05,4.8299526161079265e-05
6217,4.8299526161079265e-05,4.8299526161079265e-05
6218,4.8299526161079265e-05,4.8299526161079265e-05
6219,4.8299526161079265e-05,4.8299526161079265e-05
6220,4.8299526161079265e-05,4.8299526161079265e-05
6221,4.8299526161079265e-05,4.8299526161079265e-05
6222,4.8299526161079265e-05,4.8299526161079265e-05
6223,4.8299526161079265e-05,4.8299526161079265e-05
6224,4.8299526161079265e-05,4.8299526161079265e-05
6225,4.8299526161079265e-05,4.8299526161079265e-05
6226,4.8299526161079265e-05,4.8299526161079265e-05
6227,4.8299526161079265e-05,4.8299526161079265e-05
6228,4.8299526161079265e-05,4.8299526161079265e-05
6229,4.8299526161079265e-05,4.8299526161079265e-05
6230,4.8299526161079265e-05,4.8299526161079265e-05
6231,4.8299526161079265e-05,4.8299526161079265e-05
6232,4.8299526161079265e-05,4.8299526161079265e-05
6233,4.8299526161079265e-05,4.8299526161079265e-05
6234,4.8299526161079265e-05,4.8299526161079265e-05
6235,4.8299526161079265e-05,4.8299526161079265e-05
6236,4.8299526161079265e-05,4.8299526161079265e-05
6237,4.8299526161079265e-05,4.8299526161079265e-05
6238,4.8299526161079265e-05,4.8299526161079265e-05
6239,4.831180611480054e-05,4.831180611480054e-05
6240,4.831180611480054e-05,4.831180611480054e-05
6241,4.831180611480054e-05,4.831180611480054e-05
6242,4.831180611480054e-05,4.831180611480054e-05
6243,4.831180611480054e-05,4.831180611480054e-05
6244,4.831180611480054e-05,4.831180611480054e-05
6245,4.831180611480054e-05,4.831180611480054e-05
6246,4.831180611480054e-05,4.831180611480054e-05
6247,4.831180611480054e-05,4.831180611480054e-05
6248,4.831180611480054e-05,4.831180611480054e-05
6249,4.831180611480054e-05,4.831180611480054e-05
6250,4.832682096251824e-05,4.832682096251824e-05
6251,4.832682096251824e-05,4.832682096251824e-05
6252,4.832682096251824e-05,4.832682096251824e-05
6253,4.832682096251824e-05,4.832682096251824e-05
6254,4.832682096251824e-05,4.832682096251824e-05
6255,4.832710896634684e-05,4.832710896634684e-05
6256,4.832710896634684e-05,4.832710896634684e-05
6257,4.832710896634684e-05,4.832710896634684e-05
6258,4.832710896634684e-05,4.832710896634684e-05
6259,4.832710896634684e-05,4.832710896634684e-05
6260,4.832710896634684e-05,4.832710896634684e-05
6261,4.832710896634684e-05,4.832710896634684e-05
6262,4.832710896634684e-05,4.832710896634684e-05
6263,4.832710896634684e-05,4.832710896634684e-05
6264,4.832710896634684e-05,4.832710896634684e-05
6265,4.832710896634684e-05,4.832710896634684e-05
6266,4.832710896634684e-05,4.832710896634684e-05
6267,4.832710896634684e-05,4.832710896634684e-05
6268,4.832710896634684e-05,4.832710896634684e-05
6269,4.832710896634684e-05,4.832710896634684e-05
6270,4.832710896634684e-05,4.832710896634684e-05
6271,4.832710896634684e-05,4.832710896634684e-05
6272,4.832710896634684e-05,4.832710896634684e-05
6273,4.832710896634684e-05,4.832710896634684e-05
6274,4.832710896634684e-05,4.832710896634684e-05
6275,4.832710896634684e-05,4.832710896634684e-05
6276,4.832710896634684e-05,4.832710896634684e-05
6277,4.832710896634684e-05,4.832710896634684e-05
6278,4.832710896634684e-05,4.832710896634684e-05
6279,4.832710896634684e-05,4.832710896634684e-05
6280,4.832710896634684e-05,4.832710896634684e-05
6281,4.832710896634684e-05,4.832710896634684e-05
6282,4.832710896634684e-05,4.832710896634684e-05
6283,4.832710896634684e-05,4.832710896634684e-05
6284,4.832710896634684e-05,4.832710896634684e-05
6285,4.832710896634684e-05,4.832710896634684e-05
6286,4.832710896634684e-05,4.832710896634684e-05
6287,4.832710896634684e-05,4.832710896634684e-05
6288,4.832710896634684e-05,4.832710896634684e-05
6289,4.832710896634684e-05,4.832710896634684e-05
6290,4.832710896634684e-05,4.832710896634684e-05
6291,4.832710896634684e-05,4.832710896634684e-05
6292,4.832710896634684e-05,4.832710896634684e-05
6293,4.832710896634684e-05,4.832710896634684e-05
6294,4.832710896634684e-05,4.832710896634684e-05
6295,4.832710896634684e-05,4.832710896634684e-05
6296,4.832710896634684e-05,4.832710896634684e-05
6297,4.832710896634684e-05,4.832710896634684e-05
6298,4.832710896634684e-05,4.832710896634684e-05
6299,4.832710896634684e-05,4.832710896634684e-05
6300,4.832710896634684e-05,4.832710896634684e-05
6301,4.832710896634684e-05,4.832710896634684e-05
6302,4.832710896634684e-05,4.832710896634684e-05
6303,4.832710896634684e-05,4.832710896634684e-05
6304,4.832710896634684e-05,4.832710896634684e-05
6305,4.832710896634684e-05,4.832710896634684e-05
6306,4.832710896634684e-05,4.832710896634684e-05
6307,4.832710896634684e-05,4.832710896634684e-05
6308,4.832710896634684e-05,4.832710896634684e-05
6309,4.832710896634684e-05,4.832710896634684e-05
6310,4.832710896634684e-05,4.832710896634684e-05
6311,4.832710896634684e-05,4.832710896634684e-05
6312,4.832710896634684e-05,4.832710896634684e-05
6313,4.832710896634684e-05,4.832710896634684e-05
6314,4.832710896634684e-05,4.832710896634684e-05
6315,4.832710896634684e-05,4.832710896634684e-05
6316,4.832710896634684e-05,4.832710896634684e-05
