,Run # 0 ASF,Avg ASF
4652,4.5772292957089903e-05,4.5772292957089903e-05
4653,4.5772292957089903e-05,4.5772292957089903e-05
4654,4.5772292957089903e-05,4.5772292957089903e-05
4655,4.5772292957089903e-05,4.5772292957089903e-05
4656,4.5772292957089903e-05,4.5772292957089903e-05
4657,4.567303047609319e-05,4.567303047609319e-05
4658,4.5781849869776646e-05,4.5781849869776646e-05
4659,4.580096369515014e-05,4.580096369515014e-05
4660,4.580096369515014e-05,4.580096369515014e-05
4661,4.580096369515014e-05,4.580096369515014e-05
4662,4.580096369515014e-05,4.580096369515014e-05
4663,4.580096369515014e-05,4.580096369515014e-05
4664,4.580096369515014e-05,4.580096369515014e-05
4665,4.580096369515014e-05,4.580096369515014e-05
4666,4.580096369515014e-05,4.580096369515014e-05
4667,4.580096369515014e-05,4.580096369515014e-05
4668,4.580096369515014e-05,4.580096369515014e-05
4669,4.580096369515014e-05,4.580096369515014e-05
4670,4.580096369515014e-05,4.580096369515014e-05
4671,4.580096369515014e-05,4.580096369515014e-05
4672,4.580096369515014e-05,4.580096369515014e-05
4673,4.580096369515014e-05,4.580096369515014e-05
4674,4.570887262490069e-05,4.570887262490069e-05
4675,4.580096369515014e-05,4.580096369515014e-05
4676,4.5825903326467124e-05,4.5825903326467124e-05
4677,4.584497480923894e-05,4.584497480923894e-05
4678,4.584497480923894e-05,4.584497480923894e-05
4679,4.584497480923894e-05,4.584497480923894e-05
4680,4.584497480923894e-05,4.584497480923894e-05
4681,4.584497480923894e-05,4.584497480923894e-05
4682,4.584497480923894e-05,4.584497480923894e-05
4683,4.584497480923894e-05,4.584497480923894e-05
4684,4.584497480923894e-05,4.584497480923894e-05
4685,4.584497480923894e-05,4.584497480923894e-05
4686,4.584497480923894e-05,4.584497480923894e-05
4687,4.584497480923894e-05,4.584497480923894e-05
4688,4.584497480923894e-05,4.584497480923894e-05
4689,4.584497480923894e-05,4.584497480923894e-05
4690,4.584497480923894e-05,4.584497480923894e-05
4691,4.584497480923894e-05,4.584497480923894e-05
4692,4.584497480923894e-05,4.584497480923894e-05
4693,4.584497480923894e-05,4.584497480923894e-05
4694,4.584497480923894e-05,4.584497480923894e-05
4695,4.584497480923894e-05,4.584497480923894e-05
4696,4.584497480923894e-05,4.584497480923894e-05
4697,4.584497480923894e-05,4.584497480923894e-05
4698,4.584497480923894e-05,4.584497480923894e-05
4699,4.584497480923894e-05,4.584497480923894e-05
4700,4.584497480923894e-05,4.584497480923894e-05
4701,4.584497480923894e-05,4.584497480923894e-05
4702,4.584497480923894e-05,4.584497480923894e-05
4703,4.584497480923894e-05,4.584497480923894e-05
4704,4.584497480923894e-05,4.584497480923894e-05
4705,4.584497480923894e-05,4.584497480923894e-05
4706,4.58463629535578e-05,4.58463629535578e-05
4707,4.5850923999176905e-05,4.5850923999176905e-05
4708,4.5850923999176905e-05,4.5850923999176905e-05
4709,4.5850923999176905e-05,4.5850923999176905e-05
4710,4.5850923999176905e-05,4.5850923999176905e-05
4711,4.5850923999176905e-05,4.5850923999176905e-05
4712,4.5850923999176905e-05,4.5850923999176905e-05
4713,4.5850923999176905e-05,4.5850923999176905e-05
4714,4.5850923999176905e-05,4.5850923999176905e-05
4715,4.5850923999176905e-05,4.5850923999176905e-05
4716,4.5850923999176905e-05,4.5850923999176905e-05
4717,4.5850923999176905e-05,4.5850923999176905e-05
4718,4.5812646462836734e-05,4.5812646462836734e-05
4719,4.5850923999176905e-05,4.5850923999176905e-05
4720,4.5850923999176905e-05,4.5850923999176905e-05
4721,4.5850923999176905e-05,4.5850923999176905e-05
4722,4.5850923999176905e-05,4.5850923999176905e-05
4723,4.5850923999176905e-05,4.5850923999176905e-05
4724,4.5850923999176905e-05,4.5850923999176905e-05
4725,4.5850923999176905e-05,4.5850923999176905e-05
4726,4.5850923999176905e-05,4.5850923999176905e-05
4727,4.5850923999176905e-05,4.5850923999176905e-05
4728,4.5850923999176905e-05,4.5850923999176905e-05
4729,4.5769148889979943e-05,4.5769148889979943e-05
4730,4.5850923999176905e-05,4.5850923999176905e-05
4731,4.5850923999176905e-05,4.5850923999176905e-05
4732,4.5850923999176905e-05,4.5850923999176905e-05
4733,4.5850923999176905e-05,4.5850923999176905e-05
4734,4.5850923999176905e-05,4.5850923999176905e-05
4735,4.5850923999176905e-05,4.5850923999176905e-05
4736,4.584471392512905e-05,4.584471392512905e-05
4737,4.5850923999176905e-05,4.5850923999176905e-05
4738,4.579524762427809e-05,4.579524762427809e-05
4739,4.5850923999176905e-05,4.5850923999176905e-05
4740,4.5850923999176905e-05,4.5850923999176905e-05
4741,4.5850923999176905e-05,4.5850923999176905e-05
4742,4.5850923999176905e-05,4.5850923999176905e-05
4743,4.5850923999176905e-05,4.5850923999176905e-05
4744,4.5850923999176905e-05,4.5850923999176905e-05
4745,4.5850923999176905e-05,4.5850923999176905e-05
4746,4.585887804974804e-05,4.585887804974804e-05
4747,4.5930464504888284e-05,4.5930464504888284e-05
4748,4.5930464504888284e-05,4.5930464504888284e-05
4749,4.5930464504888284e-05,4.5930464504888284e-05
4750,4.5930464504888284e-05,4.5930464504888284e-05
4751,4.596371839099159e-05,4.596371839099159e-05
4752,4.596371839099159e-05,4.596371839099159e-05
4753,4.596371839099159e-05,4.596371839099159e-05
4754,4.596371839099159e-05,4.596371839099159e-05
4755,4.596371839099159e-05,4.596371839099159e-05
4756,4.596371839099159e-05,4.596371839099159e-05
4757,4.596371839099159e-05,4.596371839099159e-05
4758,4.591807932066311e-05,4.591807932066311e-05
4759,4.596371839099159e-05,4.596371839099159e-05
4760,4.5848012345960977e-05,4.5848012345960977e-05
4761,4.596371839099159e-05,4.596371839099159e-05
4762,4.596371839099159e-05,4.596371839099159e-05
4763,4.596371839099159e-05,4.596371839099159e-05
4764,4.596371839099159e-05,4.596371839099159e-05
4765,4.596371839099159e-05,4.596371839099159e-05
4766,4.596371839099159e-05,4.596371839099159e-05
4767,4.596371839099159e-05,4.596371839099159e-05
4768,4.596371839099159e-05,4.596371839099159e-05
4769,4.596371839099159e-05,4.596371839099159e-05
4770,4.596371839099159e-05,4.596371839099159e-05
4771,4.596371839099159e-05,4.596371839099159e-05
4772,4.596371839099159e-05,4.596371839099159e-05
4773,4.596371839099159e-05,4.596371839099159e-05
4774,4.596371839099159e-05,4.596371839099159e-05
4775,4.58978555511998e-05,4.58978555511998e-05
4776,4.597171149328167e-05,4.597171149328167e-05
4777,4.597171149328167e-05,4.597171149328167e-05
4778,4.597171149328167e-05,4.597171149328167e-05
4779,4.597171149328167e-05,4.597171149328167e-05
4780,4.5791350049047565e-05,4.5791350049047565e-05
4781,4.585907636946303e-05,4.585907636946303e-05
4782,4.597171149328167e-05,4.597171149328167e-05
4783,4.597171149328167e-05,4.597171149328167e-05
4784,4.597171149328167e-05,4.597171149328167e-05
4785,4.597171149328167e-05,4.597171149328167e-05
4786,4.597171149328167e-05,4.597171149328167e-05
4787,4.597171149328167e-05,4.597171149328167e-05
4788,4.597171149328167e-05,4.597171149328167e-05
4789,4.597171149328167e-05,4.597171149328167e-05
4790,4.597171149328167e-05,4.597171149328167e-05
4791,4.597432864923504e-05,4.597432864923504e-05
4792,4.5987414429001904e-05,4.5987414429001904e-05
4793,4.5987414429001904e-05,4.5987414429001904e-05
4794,4.576478092545237e-05,4.576478092545237e-05
4795,4.5987414429001904e-05,4.5987414429001904e-05
4796,4.5987414429001904e-05,4.5987414429001904e-05
4797,4.5987414429001904e-05,4.5987414429001904e-05
4798,4.5987414429001904e-05,4.5987414429001904e-05
4799,4.5987414429001904e-05,4.5987414429001904e-05
4800,4.5987414429001904e-05,4.5987414429001904e-05
4801,4.5812223956482246e-05,4.5812223956482246e-05
4802,4.5987414429001904e-05,4.5987414429001904e-05
4803,4.5810317476381085e-05,4.5810317476381085e-05
4804,4.5987414429001904e-05,4.5987414429001904e-05
4805,4.5987414429001904e-05,4.5987414429001904e-05
4806,4.5987414429001904e-05,4.5987414429001904e-05
4807,4.599176034224799e-05,4.599176034224799e-05
4808,4.599926691967305e-05,4.599926691967305e-05
4809,4.599926691967305e-05,4.599926691967305e-05
4810,4.599926691967305e-05,4.599926691967305e-05
4811,4.599926691967305e-05,4.599926691967305e-05
4812,4.599926691967305e-05,4.599926691967305e-05
4813,4.599926691967305e-05,4.599926691967305e-05
4814,4.5984515528586534e-05,4.5984515528586534e-05
4815,4.599926691967305e-05,4.599926691967305e-05
4816,4.599926691967305e-05,4.599926691967305e-05
4817,4.599926691967305e-05,4.599926691967305e-05
4818,4.599926691967305e-05,4.599926691967305e-05
4819,4.599926691967305e-05,4.599926691967305e-05
4820,4.577748294328097e-05,4.577748294328097e-05
4821,4.599926691967305e-05,4.599926691967305e-05
4822,4.599926691967305e-05,4.599926691967305e-05
4823,4.599926691967305e-05,4.599926691967305e-05
4824,4.599926691967305e-05,4.599926691967305e-05
4825,4.599926691967305e-05,4.599926691967305e-05
4826,4.593863261719818e-05,4.593863261719818e-05
4827,4.599926691967305e-05,4.599926691967305e-05
4828,4.599926691967305e-05,4.599926691967305e-05
4829,4.599926691967305e-05,4.599926691967305e-05
4830,4.5879451780454375e-05,4.5879451780454375e-05
4831,4.599926691967305e-05,4.599926691967305e-05
4832,4.599926691967305e-05,4.599926691967305e-05
4833,4.599926691967305e-05,4.599926691967305e-05
4834,4.599926691967305e-05,4.599926691967305e-05
4835,4.599926691967305e-05,4.599926691967305e-05
4836,4.599926691967305e-05,4.599926691967305e-05
4837,4.599926691967305e-05,4.599926691967305e-05
4838,4.599926691967305e-05,4.599926691967305e-05
4839,4.599926691967305e-05,4.599926691967305e-05
4840,4.599926691967305e-05,4.599926691967305e-05
4841,4.599926691967305e-05,4.599926691967305e-05
4842,4.599926691967305e-05,4.599926691967305e-05
4843,4.599926691967305e-05,4.599926691967305e-05
4844,4.599926691967305e-05,4.599926691967305e-05
4845,4.599926691967305e-05,4.599926691967305e-05
4846,4.599926691967305e-05,4.599926691967305e-05
4847,4.599926691967305e-05,4.599926691967305e-05
4848,4.599926691967305e-05,4.599926691967305e-05
4849,4.599926691967305e-05,4.599926691967305e-05
4850,4.599926691967305e-05,4.599926691967305e-05
4851,4.599926691967305e-05,4.599926691967305e-05
4852,4.603163607337926e-05,4.603163607337926e-05
4853,4.6059959082872196e-05,4.6059959082872196e-05
4854,4.6059959082872196e-05,4.6059959082872196e-05
4855,4.6059959082872196e-05,4.6059959082872196e-05
4856,4.6059959082872196e-05,4.6059959082872196e-05
4857,4.6059959082872196e-05,4.6059959082872196e-05
4858,4.6059959082872196e-05,4.6059959082872196e-05
4859,4.6059959082872196e-05,4.6059959082872196e-05
4860,4.6059959082872196e-05,4.6059959082872196e-05
4861,4.6059959082872196e-05,4.6059959082872196e-05
4862,4.6059959082872196e-05,4.6059959082872196e-05
4863,4.6059959082872196e-05,4.6059959082872196e-05
4864,4.6059959082872196e-05,4.6059959082872196e-05
4865,4.6059959082872196e-05,4.6059959082872196e-05
4866,4.6059959082872196e-05,4.6059959082872196e-05
4867,4.6059959082872196e-05,4.6059959082872196e-05
4868,4.6059959082872196e-05,4.6059959082872196e-05
4869,4.6059959082872196e-05,4.6059959082872196e-05
4870,4.6059959082872196e-05,4.6059959082872196e-05
4871,4.6059959082872196e-05,4.6059959082872196e-05
4872,4.597207899648278e-05,4.597207899648278e-05
4873,4.6059959082872196e-05,4.6059959082872196e-05
4874,4.6059959082872196e-05,4.6059959082872196e-05
4875,4.6059959082872196e-05,4.6059959082872196e-05
4876,4.6059959082872196e-05,4.6059959082872196e-05
4877,4.6059959082872196e-05,4.6059959082872196e-05
4878,4.6059959082872196e-05,4.6059959082872196e-05
4879,4.6059959082872196e-05,4.6059959082872196e-05
4880,4.6059959082872196e-05,4.6059959082872196e-05
4881,4.6059959082872196e-05,4.6059959082872196e-05
4882,4.6059959082872196e-05,4.6059959082872196e-05
4883,4.6059959082872196e-05,4.6059959082872196e-05
4884,4.6059959082872196e-05,4.6059959082872196e-05
4885,4.6059959082872196e-05,4.6059959082872196e-05
4886,4.6059959082872196e-05,4.6059959082872196e-05
4887,4.6059959082872196e-05,4.6059959082872196e-05
4888,4.6059959082872196e-05,4.6059959082872196e-05
4889,4.6059959082872196e-05,4.6059959082872196e-05
4890,4.6059959082872196e-05,4.6059959082872196e-05
4891,4.6059959082872196e-05,4.6059959082872196e-05
4892,4.6019219406468506e-05,4.6019219406468506e-05
4893,4.6059959082872196e-05,4.6059959082872196e-05
4894,4.6059959082872196e-05,4.6059959082872196e-05
4895,4.6059959082872196e-05,4.6059959082872196e-05
4896,4.6059959082872196e-05,4.6059959082872196e-05
4897,4.603425975068833e-05,4.603425975068833e-05
4898,4.6059959082872196e-05,4.6059959082872196e-05
4899,4.6059959082872196e-05,4.6059959082872196e-05
4900,4.6059959082872196e-05,4.6059959082872196e-05
4901,4.6059959082872196e-05,4.6059959082872196e-05
4902,4.6059959082872196e-05,4.6059959082872196e-05
4903,4.6059959082872196e-05,4.6059959082872196e-05
4904,4.6059959082872196e-05,4.6059959082872196e-05
4905,4.6018134647575166e-05,4.6018134647575166e-05
4906,4.6059959082872196e-05,4.6059959082872196e-05
4907,4.606185331660656e-05,4.606185331660656e-05
4908,4.606943025154403e-05,4.606943025154403e-05
4909,4.606943025154403e-05,4.606943025154403e-05
4910,4.606943025154403e-05,4.606943025154403e-05
4911,4.606943025154403e-05,4.606943025154403e-05
4912,4.606943025154403e-05,4.606943025154403e-05
4913,4.606943025154403e-05,4.606943025154403e-05
4914,4.606943025154403e-05,4.606943025154403e-05
4915,4.602454503793401e-05,4.602454503793401e-05
4916,4.606943025154403e-05,4.606943025154403e-05
4917,4.5942627831273056e-05,4.5942627831273056e-05
4918,4.606943025154403e-05,4.606943025154403e-05
4919,4.606943025154403e-05,4.606943025154403e-05
4920,4.606943025154403e-05,4.606943025154403e-05
4921,4.606943025154403e-05,4.606943025154403e-05
4922,4.606943025154403e-05,4.606943025154403e-05
4923,4.606943025154403e-05,4.606943025154403e-05
4924,4.606943025154403e-05,4.606943025154403e-05
4925,4.606943025154403e-05,4.606943025154403e-05
4926,4.606943025154403e-05,4.606943025154403e-05
4927,4.606943025154403e-05,4.606943025154403e-05
4928,4.606943025154403e-05,4.606943025154403e-05
4929,4.606943025154403e-05,4.606943025154403e-05
4930,4.606943025154403e-05,4.606943025154403e-05
4931,4.606943025154403e-05,4.606943025154403e-05
4932,4.606943025154403e-05,4.606943025154403e-05
4933,4.606943025154403e-05,4.606943025154403e-05
4934,4.606943025154403e-05,4.606943025154403e-05
4935,4.608702443770629e-05,4.608702443770629e-05
4936,4.6087631133780845e-05,4.6087631133780845e-05
4937,4.606056691726609e-05,4.606056691726609e-05
4938,4.6087631133780845e-05,4.6087631133780845e-05
4939,4.6087631133780845e-05,4.6087631133780845e-05
4940,4.6087631133780845e-05,4.6087631133780845e-05
4941,4.6087631133780845e-05,4.6087631133780845e-05
4942,4.6087631133780845e-05,4.6087631133780845e-05
4943,4.6087631133780845e-05,4.6087631133780845e-05
4944,4.6087631133780845e-05,4.6087631133780845e-05
4945,4.6087631133780845e-05,4.6087631133780845e-05
4946,4.6087631133780845e-05,4.6087631133780845e-05
4947,4.6087631133780845e-05,4.6087631133780845e-05
4948,4.6087631133780845e-05,4.6087631133780845e-05
4949,4.6087631133780845e-05,4.6087631133780845e-05
4950,4.6087631133780845e-05,4.6087631133780845e-05
4951,4.6087631133780845e-05,4.6087631133780845e-05
4952,4.6087631133780845e-05,4.6087631133780845e-05
4953,4.6087631133780845e-05,4.6087631133780845e-05
4954,4.6087631133780845e-05,4.6087631133780845e-05
4955,4.6087631133780845e-05,4.6087631133780845e-05
4956,4.6087631133780845e-05,4.6087631133780845e-05
4957,4.6087631133780845e-05,4.6087631133780845e-05
4958,4.6087631133780845e-05,4.6087631133780845e-05
4959,4.6087631133780845e-05,4.6087631133780845e-05
4960,4.6087631133780845e-05,4.6087631133780845e-05
4961,4.6087631133780845e-05,4.6087631133780845e-05
4962,4.6087631133780845e-05,4.6087631133780845e-05
4963,4.6087631133780845e-05,4.6087631133780845e-05
4964,4.6087631133780845e-05,4.6087631133780845e-05
4965,4.6087631133780845e-05,4.6087631133780845e-05
4966,4.6087631133780845e-05,4.6087631133780845e-05
4967,4.607129005736097e-05,4.607129005736097e-05
4968,4.6053837994668165e-05,4.6053837994668165e-05
4969,4.6087631133780845e-05,4.6087631133780845e-05
4970,4.6087631133780845e-05,4.6087631133780845e-05
4971,4.6087631133780845e-05,4.6087631133780845e-05
4972,4.6087631133780845e-05,4.6087631133780845e-05
4973,4.6087631133780845e-05,4.6087631133780845e-05
4974,4.6087631133780845e-05,4.6087631133780845e-05
4975,4.6087631133780845e-05,4.6087631133780845e-05
4976,4.590501178811842e-05,4.590501178811842e-05
4977,4.599814739097178e-05,4.599814739097178e-05
4978,4.6087631133780845e-05,4.6087631133780845e-05
4979,4.6087631133780845e-05,4.6087631133780845e-05
4980,4.6087631133780845e-05,4.6087631133780845e-05
4981,4.6087631133780845e-05,4.6087631133780845e-05
4982,4.6087631133780845e-05,4.6087631133780845e-05
4983,4.6087631133780845e-05,4.6087631133780845e-05
4984,4.6087631133780845e-05,4.6087631133780845e-05
4985,4.6087631133780845e-05,4.6087631133780845e-05
4986,4.6087631133780845e-05,4.6087631133780845e-05
4987,4.6087631133780845e-05,4.6087631133780845e-05
4988,4.6087631133780845e-05,4.6087631133780845e-05
4989,4.6087631133780845e-05,4.6087631133780845e-05
4990,4.6087631133780845e-05,4.6087631133780845e-05
4991,4.6087631133780845e-05,4.6087631133780845e-05
4992,4.6087631133780845e-05,4.6087631133780845e-05
4993,4.6087631133780845e-05,4.6087631133780845e-05
4994,4.607419424266348e-05,4.607419424266348e-05
4995,4.6087631133780845e-05,4.6087631133780845e-05
4996,4.60881165062377e-05,4.60881165062377e-05
4997,4.6087289942127464e-05,4.6087289942127464e-05
4998,4.60949117206336e-05,4.60949117206336e-05
4999,4.60949117206336e-05,4.60949117206336e-05
5000,4.60949117206336e-05,4.60949117206336e-05
5001,4.60949117206336e-05,4.60949117206336e-05
5002,4.60949117206336e-05,4.60949117206336e-05
5003,4.60949117206336e-05,4.60949117206336e-05
5004,4.60949117206336e-05,4.60949117206336e-05
5005,4.60949117206336e-05,4.60949117206336e-05
5006,4.60949117206336e-05,4.60949117206336e-05
5007,4.60949117206336e-05,4.60949117206336e-05
5008,4.60949117206336e-05,4.60949117206336e-05
5009,4.60949117206336e-05,4.60949117206336e-05
5010,4.60949117206336e-05,4.60949117206336e-05
5011,4.60949117206336e-05,4.60949117206336e-05
5012,4.60949117206336e-05,4.60949117206336e-05
5013,4.60949117206336e-05,4.60949117206336e-05
5014,4.600239647474651e-05,4.600239647474651e-05
5015,4.6093147445915524e-05,4.6093147445915524e-05
5016,4.60949117206336e-05,4.60949117206336e-05
5017,4.60949117206336e-05,4.60949117206336e-05
5018,4.60949117206336e-05,4.60949117206336e-05
5019,4.60949117206336e-05,4.60949117206336e-05
5020,4.60949117206336e-05,4.60949117206336e-05
5021,4.60949117206336e-05,4.60949117206336e-05
5022,4.614877296526631e-05,4.614877296526631e-05
5023,4.621032867341798e-05,4.621032867341798e-05
5024,4.621032867341798e-05,4.621032867341798e-05
5025,4.621032867341798e-05,4.621032867341798e-05
5026,4.621032867341798e-05,4.621032867341798e-05
5027,4.621032867341798e-05,4.621032867341798e-05
5028,4.6197253411634435e-05,4.6197253411634435e-05
5029,4.621032867341798e-05,4.621032867341798e-05
5030,4.621032867341798e-05,4.621032867341798e-05
5031,4.621032867341798e-05,4.621032867341798e-05
5032,4.621032867341798e-05,4.621032867341798e-05
5033,4.621032867341798e-05,4.621032867341798e-05
5034,4.621032867341798e-05,4.621032867341798e-05
5035,4.621032867341798e-05,4.621032867341798e-05
5036,4.625449934406384e-05,4.625449934406384e-05
5037,4.634284068535555e-05,4.634284068535555e-05
5038,4.634284068535555e-05,4.634284068535555e-05
5039,4.634284068535555e-05,4.634284068535555e-05
5040,4.634284068535555e-05,4.634284068535555e-05
5041,4.634284068535555e-05,4.634284068535555e-05
5042,4.634284068535555e-05,4.634284068535555e-05
5043,4.634284068535555e-05,4.634284068535555e-05
5044,4.634284068535555e-05,4.634284068535555e-05
5045,4.634284068535555e-05,4.634284068535555e-05
5046,4.634284068535555e-05,4.634284068535555e-05
5047,4.634284068535555e-05,4.634284068535555e-05
5048,4.606519874936492e-05,4.606519874936492e-05
5049,4.634284068535555e-05,4.634284068535555e-05
5050,4.634284068535555e-05,4.634284068535555e-05
5051,4.634284068535555e-05,4.634284068535555e-05
5052,4.637636555766698e-05,4.637636555766698e-05
5053,4.684571377002702e-05,4.684571377002702e-05
5054,4.699285169557957e-05,4.699285169557957e-05
5055,4.700336154740475e-05,4.700336154740475e-05
5056,4.700336154740475e-05,4.700336154740475e-05
5057,4.700336154740475e-05,4.700336154740475e-05
5058,4.700336154740475e-05,4.700336154740475e-05
5059,4.700336154740475e-05,4.700336154740475e-05
5060,4.700336154740475e-05,4.700336154740475e-05
5061,4.700336154740475e-05,4.700336154740475e-05
5062,4.700336154740475e-05,4.700336154740475e-05
5063,4.700336154740475e-05,4.700336154740475e-05
5064,4.700336154740475e-05,4.700336154740475e-05
5065,4.700336154740475e-05,4.700336154740475e-05
5066,4.700336154740475e-05,4.700336154740475e-05
5067,4.700336154740475e-05,4.700336154740475e-05
5068,4.700336154740475e-05,4.700336154740475e-05
5069,4.700336154740475e-05,4.700336154740475e-05
5070,4.700336154740475e-05,4.700336154740475e-05
5071,4.700336154740475e-05,4.700336154740475e-05
5072,4.673065805784669e-05,4.673065805784669e-05
5073,4.692750884799151e-05,4.692750884799151e-05
5074,4.700336154740475e-05,4.700336154740475e-05
5075,4.700336154740475e-05,4.700336154740475e-05
5076,4.700336154740475e-05,4.700336154740475e-05
5077,4.700336154740475e-05,4.700336154740475e-05
5078,4.700336154740475e-05,4.700336154740475e-05
5079,4.700336154740475e-05,4.700336154740475e-05
5080,4.700336154740475e-05,4.700336154740475e-05
5081,4.700336154740475e-05,4.700336154740475e-05
5082,4.700336154740475e-05,4.700336154740475e-05
5083,4.684050373488464e-05,4.684050373488464e-05
5084,4.69015407331674e-05,4.69015407331674e-05
5085,4.700336154740475e-05,4.700336154740475e-05
5086,4.700336154740475e-05,4.700336154740475e-05
5087,4.700336154740475e-05,4.700336154740475e-05
5088,4.693480065960641e-05,4.693480065960641e-05
5089,4.700336154740475e-05,4.700336154740475e-05
5090,4.700336154740475e-05,4.700336154740475e-05
5091,4.700336154740475e-05,4.700336154740475e-05
5092,4.700336154740475e-05,4.700336154740475e-05
5093,4.700336154740475e-05,4.700336154740475e-05
5094,4.700336154740475e-05,4.700336154740475e-05
5095,4.700336154740475e-05,4.700336154740475e-05
5096,4.700336154740475e-05,4.700336154740475e-05
5097,4.700336154740475e-05,4.700336154740475e-05
5098,4.700336154740475e-05,4.700336154740475e-05
5099,4.700336154740475e-05,4.700336154740475e-05
5100,4.700336154740475e-05,4.700336154740475e-05
5101,4.700336154740475e-05,4.700336154740475e-05
5102,4.700336154740475e-05,4.700336154740475e-05
5103,4.700336154740475e-05,4.700336154740475e-05
5104,4.700336154740475e-05,4.700336154740475e-05
5105,4.700336154740475e-05,4.700336154740475e-05
5106,4.700336154740475e-05,4.700336154740475e-05
5107,4.700336154740475e-05,4.700336154740475e-05
5108,4.700336154740475e-05,4.700336154740475e-05
5109,4.700336154740475e-05,4.700336154740475e-05
5110,4.700336154740475e-05,4.700336154740475e-05
5111,4.700336154740475e-05,4.700336154740475e-05
5112,4.700336154740475e-05,4.700336154740475e-05
5113,4.692766354666509e-05,4.692766354666509e-05
5114,4.700336154740475e-05,4.700336154740475e-05
5115,4.700336154740475e-05,4.700336154740475e-05
5116,4.700336154740475e-05,4.700336154740475e-05
5117,4.6969072328829365e-05,4.6969072328829365e-05
5118,4.705766306930869e-05,4.705766306930869e-05
5119,4.690486645534711e-05,4.690486645534711e-05
5120,4.705766306930869e-05,4.705766306930869e-05
5121,4.705766306930869e-05,4.705766306930869e-05
5122,4.705766306930869e-05,4.705766306930869e-05
5123,4.705766306930869e-05,4.705766306930869e-05
5124,4.705766306930869e-05,4.705766306930869e-05
5125,4.705766306930869e-05,4.705766306930869e-05
5126,4.711197128841865e-05,4.711197128841865e-05
5127,4.71829897287932e-05,4.71829897287932e-05
5128,4.71829897287932e-05,4.71829897287932e-05
5129,4.71829897287932e-05,4.71829897287932e-05
5130,4.71829897287932e-05,4.71829897287932e-05
5131,4.71829897287932e-05,4.71829897287932e-05
5132,4.71829897287932e-05,4.71829897287932e-05
5133,4.71829897287932e-05,4.71829897287932e-05
5134,4.71829897287932e-05,4.71829897287932e-05
5135,4.71829897287932e-05,4.71829897287932e-05
5136,4.707079218371023e-05,4.707079218371023e-05
5137,4.71829897287932e-05,4.71829897287932e-05
5138,4.71829897287932e-05,4.71829897287932e-05
5139,4.71829897287932e-05,4.71829897287932e-05
5140,4.71829897287932e-05,4.71829897287932e-05
5141,4.71829897287932e-05,4.71829897287932e-05
5142,4.71829897287932e-05,4.71829897287932e-05
5143,4.71829897287932e-05,4.71829897287932e-05
5144,4.71829897287932e-05,4.71829897287932e-05
5145,4.71829897287932e-05,4.71829897287932e-05
5146,4.71829897287932e-05,4.71829897287932e-05
5147,4.71829897287932e-05,4.71829897287932e-05
5148,4.71829897287932e-05,4.71829897287932e-05
5149,4.71829897287932e-05,4.71829897287932e-05
5150,4.71829897287932e-05,4.71829897287932e-05
5151,4.70327389617118e-05,4.70327389617118e-05
5152,4.71829897287932e-05,4.71829897287932e-05
5153,4.71829897287932e-05,4.71829897287932e-05
5154,4.71829897287932e-05,4.71829897287932e-05
5155,4.71829897287932e-05,4.71829897287932e-05
5156,4.71829897287932e-05,4.71829897287932e-05
5157,4.71829897287932e-05,4.71829897287932e-05
5158,4.6995475439477474e-05,4.6995475439477474e-05
5159,4.71829897287932e-05,4.71829897287932e-05
5160,4.7199645364746825e-05,4.7199645364746825e-05
5161,4.7200835053029236e-05,4.7200835053029236e-05
5162,4.7113073075050007e-05,4.7113073075050007e-05
5163,4.703860630814086e-05,4.703860630814086e-05
5164,4.711508608191075e-05,4.711508608191075e-05
5165,4.7200835053029236e-05,4.7200835053029236e-05
5166,4.7200835053029236e-05,4.7200835053029236e-05
5167,4.7200835053029236e-05,4.7200835053029236e-05
5168,4.7200835053029236e-05,4.7200835053029236e-05
5169,4.7200835053029236e-05,4.7200835053029236e-05
5170,4.7200835053029236e-05,4.7200835053029236e-05
5171,4.7200835053029236e-05,4.7200835053029236e-05
5172,4.7200835053029236e-05,4.7200835053029236e-05
5173,4.71259354587846e-05,4.71259354587846e-05
5174,4.7200835053029236e-05,4.7200835053029236e-05
5175,4.7200835053029236e-05,4.7200835053029236e-05
5176,4.7200835053029236e-05,4.7200835053029236e-05
5177,4.7200835053029236e-05,4.7200835053029236e-05
5178,4.7200835053029236e-05,4.7200835053029236e-05
5179,4.7200835053029236e-05,4.7200835053029236e-05
5180,4.7200835053029236e-05,4.7200835053029236e-05
5181,4.7200835053029236e-05,4.7200835053029236e-05
5182,4.7200835053029236e-05,4.7200835053029236e-05
5183,4.7200835053029236e-05,4.7200835053029236e-05
5184,4.7200835053029236e-05,4.7200835053029236e-05
5185,4.7200835053029236e-05,4.7200835053029236e-05
5186,4.720205135251695e-05,4.720205135251695e-05
5187,4.720604776511947e-05,4.720604776511947e-05
5188,4.720604776511947e-05,4.720604776511947e-05
5189,4.720604776511947e-05,4.720604776511947e-05
5190,4.720604776511947e-05,4.720604776511947e-05
5191,4.720604776511947e-05,4.720604776511947e-05
5192,4.720604776511947e-05,4.720604776511947e-05
5193,4.720604776511947e-05,4.720604776511947e-05
5194,4.720604776511947e-05,4.720604776511947e-05
